id,label
3821,0.0137115
11388,0.184922
7561,0.0443809
7432,0.0383092
7684,0.903055
9948,0.236065
9345,0.995892
4679,0.848891
5075,0.317311
9990,0.541775
8358,0.522886
2717,0.80775
7910,0.090347
11289,0.00322384
2447,0.94683
11352,0.897613
5669,0.90929
1492,0.854323
6760,0.0642179
363,0.995896
4302,0.996572
8856,0.188102
3925,0.968638
6399,0.973465
10123,0.946571
4635,0.91772
1797,0.914544
3094,0.99032
3375,0.994448
6058,0.0155389
1082,0.906744
4896,0.661504
4135,0.931076
1188,0.4528
2643,0.763593
1136,0.873907
4365,0.0285006
11039,0.945255
9440,0.901423
2468,0.554912
4559,0.980803
2868,0.956644
6301,0.324589
10342,0.970303
1586,0.0110814
603,0.0302611
6324,0.603495
685,0.992589
5971,0.972853
11044,0.920496
11185,0.0816435
11146,0.0699803
2535,0.0140712
10952,0.999722
10603,0.455545
8621,0.987289
7048,0.0708329
6380,0.0268044
7897,0.273692
10188,0.208265
2849,0.0929127
2854,0.00270332
10436,0.998694
7632,0.000655045
8453,0.0629872
2884,0.903409
3362,0.91404
1690,0.942063
7288,0.0676123
7807,0.926793
10536,0.183318
9626,0.9438
10095,0.0212689
11046,0.591312
1521,0.383961
3338,0.994726
1770,0.0494019
3310,0.992187
5362,0.115702
5732,0.992883
10979,0.988954
10592,0.979169
10132,0.00765889
1865,0.986128
7765,0.975028
3425,0.995118
5307,0.97863
2795,0.96833
2012,0.0468099
54,0.0638232
6769,0.0057332
782,0.888878
12069,0.00195145
6215,0.128132
5376,0.922371
6180,0.901768
6114,0.0779043
4143,0.989775
3770,0.952151
9576,0.964485
7949,0.986722
5474,0.00566421
11216,0.997143
11995,0.330075
8253,0.0765853
10856,0.158843
2623,0.000490269
9849,0.997081
7931,0.566571
6718,0.308125
11910,0.996057
11592,0.0265586
1522,0.0687622
11790,0.637228
10562,0.91259
9147,0.0092565
11152,0.932241
1969,0.168412
6133,0.935574
2244,0.259833
941,0.165214
3117,0.977228
1774,0.0408505
10510,0.0224401
297,0.951859
3091,0.00390751
8284,0.810802
5410,0.105
4631,0.959914
11832,0.903553
4517,0.159472
8997,0.72439
8960,0.931415
9241,0.985742
7798,0.990383
8197,0.881226
6338,0.0368968
6157,0.961664
9872,0.0562912
9760,0.608253
5961,0.168136
5507,0.994991
7663,0.990727
11780,0.945183
900,0.999803
6705,0.0128869
6149,0.0110614
1234,0.27259
517,0.999177
4066,0.124818
9843,0.995522
7962,0.0641402
12316,0.112867
7471,0.132311
615,0.489623
6138,0.0284889
4350,0.99871
7290,0.143568
9898,0.669244
9223,0.0418007
6024,0.0249198
2590,0.96498
10864,0.971881
9827,0.168367
11168,0.134999
1640,0.921572
1469,0.838181
655,0.0711945
4407,0.915301
2981,0.961844
6241,0.942651
5221,0.0852613
2955,0.615403
4630,0.790012
11636,0.0714732
5443,0.978223
4370,0.501237
4416,0.0866026
6491,0.8556
5702,0.0322807
433,0.824327
4666,0.0353425
4082,0.245679
7530,0.249492
2731,0.0093801
11342,0.366203
6861,0.130648
402,0.0927657
3950,0.96342
11490,0.896152
386,0.0354966
5009,0.782451
192,0.597148
527,0.639147
1952,0.0235652
10327,0.849685
427,0.170995
5593,0.942494
11345,0.0868249
1595,0.81405
4971,0.994117
1908,0.440137
690,0.804043
8367,0.00511869
6976,0.154313
9062,0.978954
6228,0.0948694
11335,0.905409
8326,0.827218
9269,0.954291
1649,0.314375
6004,0.961609
10797,0.153332
3725,0.0346652
879,0.107382
5769,0.00786962
10190,0.960557
11072,0.177024
3334,0.946207
1745,0.80017
91,0.407542
3493,0.0294786
3766,0.283079
11006,0.999941
4807,0.0859295
1951,0.0194802
10101,0.976004
728,0.0699575
8117,0.741747
9591,0.47551
6294,0.984818
10883,0.940954
4091,0.819878
4943,0.0179219
3877,0.778532
8045,0.0413123
7494,0.97789
4057,0.143016
7617,0.00877605
5077,0.872373
2961,0.218538
12387,0.0296272
3885,0.00224081
1392,0.84141
21,0.797686
5476,0.197127
4288,0.00533845
10396,0.0104315
10411,0.101394
12092,0.999538
2488,0.0747925
11136,0.0903786
4376,0.0498274
12319,0.121425
6479,0.812242
5083,0.00587873
7666,0.841671
4154,0.0291415
7785,0.998951
3899,0.947427
7291,0.655344
7808,0.0206707
8402,0.15678
8342,0.917371
9449,0.935838
1709,0.515184
4620,0.223498
9893,0.0027037
3393,0.811793
7520,0.978627
5584,0.993203
8248,0.571176
1780,0.0935212
3592,0.173642
8115,0.0184616
8522,0.895504
3949,0.968919
11227,0.996822
3948,0.996918
5436,0.863062
928,0.186984
2070,0.991875
6171,0.670487
3440,0.873936
4958,0.0625992
1989,0.998294
247,0.969232
8956,0.0657005
9047,0.125037
12233,0.123047
12267,0.111148
8265,0.22161
9467,0.989477
3321,0.996077
8602,0.550206
9382,0.00990865
3525,0.0457725
6442,0.942629
9593,0.740216
8976,0.906184
4207,0.0263377
3712,0.152065
2938,0.113567
5544,0.086881
4887,0.63591
9151,0.999175
9541,0.321205
10866,0.968846
10897,0.879632
8390,0.0528342
10333,0.124791
10227,0.0415164
450,0.994744
5813,0.935594
5440,0.100708
11177,0.117226
3777,0.0945586
5915,0.95907
10182,0.014096
202,0.164189
8810,0.180751
1537,0.460531
3617,0.0080051
8449,0.969595
8996,0.162048
5039,0.992456
11584,0.977717
4505,0.873294
38,0.0138911
117,0.0925683
8848,0.387676
10011,0.975432
2435,0.0666532
6998,0.290901
7248,0.395768
1737,0.874474
10348,0.936587
359,0.49433
8983,0.901799
6371,0.647992
1319,0.555573
12274,0.96426
11021,0.711725
3693,0.708774
12358,0.0230011
3746,0.00538753
4338,0.0854419
11630,0.937403
12027,0.00244883
1525,0.989155
4271,0.00284093
10056,0.663619
1910,0.93861
6349,0.96918
8974,0.367244
4964,0.518753
11228,0.180834
8587,0.558242
5487,0.927162
8715,0.739232
9965,0.755924
6865,0.00640331
12070,0.401091
1689,0.038673
7440,0.881738
2135,0.992411
2541,0.95687
7268,0.495603
9354,0.82982
1093,0.771628
3505,0.976752
2914,0.49559
5040,0.896527
7115,0.435222
4175,0.979808
574,0.993464
6624,0.0242617
8534,0.98546
9193,0.708389
1702,0.10875
3889,0.216577
4621,0.126322
6812,0.0396402
7171,0.0155917
10094,0.979867
320,0.109258
12461,0.981894
3156,0.216718
4781,0.0425271
12193,0.482681
7075,0.865896
4871,0.981677
3257,0.0571942
9801,0.411855
6847,0.952983
4809,0.19309
7024,0.8244
7563,0.112044
6902,0.713533
7052,0.608753
4975,0.100739
3864,0.247558
8372,0.760899
11903,0.183261
2159,0.852651
7456,0.0100914
6123,0.918069
6935,0.00119846
12337,0.38525
5343,0.994812
2620,0.00705501
3844,0.921625
9125,0.358304
8896,0.162639
1700,0.00240556
11617,0.960769
8166,0.911909
10192,0.21208
6302,0.337481
6611,0.885505
606,0.394117
3175,0.0325393
5740,0.99128
9051,0.463459
2368,0.960666
4144,0.998793
8860,0.984345
8093,0.192604
6005,0.0255555
436,0.317285
2085,0.659042
9346,0.925607
2915,0.591916
1614,0.0510255
10475,0.00497977
676,0.415615
12271,0.326591
9313,0.369637
11061,0.762929
1786,0.764778
1764,0.997739
6864,0.0623166
292,0.24908
9385,0.011048
9797,0.404363
10650,0.038318
5469,0.949696
1057,0.971604
9687,0.25907
1708,0.147394
9409,0.995027
7009,0.00794833
8458,0.744769
11596,0.282898
2816,0.377132
5034,0.0070469
6684,0.893107
5065,0.0147284
1801,0.505818
3370,0.00210535
2491,0.995466
3017,0.659914
3598,0.864072
9669,0.979572
10529,0.0113125
11579,0.999437
10631,0.0405826
1852,0.443304
6700,0.786767
4923,0.171953
10162,0.929838
5893,0.823485
9194,0.319928
4070,0.374335
5843,0.958265
9264,0.956477
10375,0.226328
10941,0.119716
2857,0.0065819
914,0.827992
10135,0.991834
3646,0.997787
8624,0.905513
9800,0.0653052
9326,0.941648
3080,0.0876402
2171,0.565699
10176,0.736648
5689,0.592227
5006,0.0655244
1599,0.833288
6663,0.987173
2277,0.442301
5936,0.995199
2827,0.972839
11753,0.918449
2651,0.961851
1977,0.360115
12059,0.180979
1635,0.441456
1220,0.00678874
7174,0.0398253
830,0.743018
10703,0.756194
5144,0.121788
4855,0.267619
1683,0.137851
5369,0.812946
150,0.171037
4079,0.0384218
8958,0.85883
5374,0.333773
10272,0.961147
588,0.579672
3781,0.190887
8674,0.0179267
4427,0.889767
3319,0.87308
5230,0.518413
4327,0.99983
4728,0.205252
2556,0.978969
5835,0.411063
6646,0.955775
11611,0.205611
2,0.988636
5452,0.0125159
9443,0.674971
6083,0.217507
2056,0.389727
2844,0.996501
1553,0.938614
8718,0.00974493
7435,0.974988
3694,0.431664
8940,0.13606
7239,0.497427
11142,0.774338
8179,0.337276
6710,0.96147
4872,0.943933
12348,0.22984
3141,0.962354
8161,0.102406
10513,0.477072
5286,0.0134433
2004,0.675651
12168,0.0926703
3344,0.943875
806,0.988172
12009,0.640679
5825,0.797575
9977,0.103779
9602,0.976851
3667,0.405216
6506,0.998961
10517,0.952729
2378,0.986661
6033,0.00816513
795,0.0790939
4029,0.0278008
3656,0.20498
3123,0.033155
45,0.393241
6129,0.535179
7053,0.930597
4092,0.955118
7549,0.0035868
3164,0.456721
7351,0.409811
7930,0.96559
10752,0.216844
4821,0.927824
2019,0.0703227
5036,0.942385
11035,0.869117
6128,0.958256
10509,0.889239
5937,0.206332
502,0.00939342
11935,0.96112
8241,0.124264
283,0.541651
11819,0.00175411
7636,0.403657
12303,0.983094
3744,0.966106
5911,0.993039
7536,0.960668
9763,0.00938001
4159,0.489446
10926,0.195696
3105,0.914763
407,0.264572
1541,0.928742
4561,0.0103369
8039,0.0685462
10155,0.223342
444,0.209052
12436,0.866499
12223,0.0257139
2286,0.99056
2998,0.991353
3620,0.0931732
6547,0.0341064
2096,0.0421831
12285,0.0392062
11488,0.992321
5069,0.412466
4347,0.983874
11430,0.612676
10991,0.372163
7150,0.0704046
8706,0.896336
7259,0.798677
11512,0.932903
8344,0.960419
4221,0.300675
12474,0.0940039
6379,0.998716
1703,0.173757
7628,0.943876
6397,0.468459
10560,0.914972
5887,0.0331015
10425,0.698696
3741,0.962474
7315,0.999944
11902,0.940982
6969,0.0143336
7922,0.93502
4264,0.879261
8336,0.0388891
11258,0.999986
4133,0.0395704
10237,0.0279813
3898,0.0385419
1117,0.718364
10186,0.997315
1110,0.0635962
1507,0.76614
2221,0.989738
1365,0.915486
8026,0.0367685
1748,0.33672
3284,0.969198
11460,0.195954
4060,0.0071732
10579,0.0421944
9758,0.999201
3564,0.455613
10343,0.0130942
10674,0.048288
10409,0.929595
2778,0.993022
11211,0.506756
6451,0.264332
7195,0.550978
2106,0.00580214
5515,0.91798
10743,0.959996
11997,0.502423
6757,0.980979
3787,0.815276
3020,0.830542
7384,0.170755
11846,0.553685
10639,0.995607
5267,0.0800248
10004,0.905797
1605,0.722182
10575,0.295958
10691,0.108547
5789,0.885538
1462,0.621608
12404,0.929035
1655,0.337587
9263,0.934437
5295,0.907556
11167,0.703173
258,0.893684
2796,0.987504
2737,0.997468
1699,0.372515
9285,0.996261
3450,0.811461
1070,0.994331
6606,0.768269
7748,0.921231
11475,0.230829
5714,0.0368983
5534,0.997594
10277,0.123555
7020,0.228477
5607,0.921523
2471,0.726663
8638,0.548422
7589,0.643694
10144,0.969162
8071,0.0671654
2390,0.0843931
4758,0.0383292
7644,0.765612
11436,0.349555
8139,0.947734
10053,0.0638111
5442,0.415615
5603,0.932965
8108,0.806423
496,0.251346
10060,0.960581
11507,0.170509
1591,0.987305
11250,0.849614
7688,0.12774
8506,0.0352247
12071,0.267132
10468,0.0565998
9466,0.297517
5478,0.877821
7335,0.0849891
4558,0.988544
2191,0.0722081
10159,0.297481
3365,0.570559
2341,0.0216898
4008,0.85616
10918,0.0139532
11310,0.925321
12166,0.0352173
3387,0.0117061
3989,0.99886
3470,0.995265
1045,0.10311
136,0.0115203
5693,0.924917
7709,0.29605
4877,0.0102395
4806,0.115034
4413,0.944642
12250,0.293467
11814,0.418913
11238,0.997111
10354,0.438067
5665,0.999973
10442,0.974431
1271,0.997122
5642,0.940911
2392,0.0692019
8635,0.524158
5344,0.59896
10771,0.114383
8513,0.724532
7386,0.00508203
828,0.885914
8460,0.850985
8588,0.987444
7604,0.159065
1866,0.96598
7913,0.992134
3314,0.99872
463,0.784641
3838,0.884653
5754,0.904109
9707,0.988317
4348,0.169554
4882,0.0223728
303,0.00234106
2942,0.346752
3243,0.991744
5944,0.956084
7153,0.960282
9312,0.162561
1651,0.0246329
3643,0.234643
8400,0.120505
10686,0.872322
4163,0.0607083
3866,0.101033
10366,0.532577
11777,0.444356
10638,0.189265
7149,0.319743
10576,0.72481
9217,0.532281
4661,0.0529798
4727,0.252143
5139,0.378283
6596,0.998912
274,0.0391476
1532,0.134224
7198,0.996465
3224,0.782695
1823,0.183894
11893,0.0628857
524,0.102881
4145,0.88553
5106,0.489627
1152,0.160538
6415,0.538616
12391,0.469033
2819,0.971546
3490,0.987465
2723,0.215437
4856,0.945427
9504,0.336251
4245,0.994448
2689,0.977923
3065,0.947345
5721,0.222224
7756,0.997222
9607,0.998362
1366,0.982322
3254,0.132506
456,0.0561442
9159,0.629826
11983,0.103547
3506,0.223588
10127,0.183994
11461,0.955407
9407,0.992647
2587,0.00903352
8091,0.786036
110,0.998975
1272,0.937732
2885,0.814304
11759,0.398239
10028,0.0287562
722,0.162243
9348,0.387296
9734,0.938712
3363,0.823434
7114,0.992704
9369,0.88964
10216,0.277509
5530,0.955825
10236,0.00636556
1050,0.512678
4437,0.753036
6111,0.84132
5989,0.879274
11318,0.188182
1627,0.268315
9729,0.17702
7560,0.383622
1225,0.0321785
11266,0.606067
9029,0.352098
7097,0.994966
3379,0.677702
3145,0.934151
9787,0.103043
4071,0.490317
7112,0.926577
11316,0.91083
5475,0.475013
5867,0.0143436
1842,0.0463561
11036,0.995078
4789,0.177486
7240,0.00397425
11572,0.0178023
11834,0.980252
13,0.695792
11835,0.60853
3740,0.0265985
3549,0.954095
6564,0.875339
285,0.12736
9041,0.0766881
12200,0.905217
6738,0.785946
4925,0.0518974
6396,0.0011211
5015,0.999799
7434,0.907541
269,0.881936
9900,0.0268416
4962,0.993048
4848,0.0463497
6746,0.17525
3483,0.118067
4279,0.007918
10939,0.219566
3662,0.959749
8612,0.834651
7936,0.0207411
2696,0.0638091
3185,0.164531
7650,0.10027
10178,0.429824
73,0.998388
4812,0.772386
792,0.989474
1720,0.522855
6290,0.999669
3530,0.707362
8651,0.995735
1848,0.828314
3148,0.987717
2907,0.69934
8740,0.997702
553,0.729725
7989,0.512804
8927,0.996834
255,0.751168
5202,0.111739
6851,0.0380258
2121,0.976434
7919,0.00619507
8271,0.999095
9876,0.662137
5211,0.00360431
9690,0.957719
2105,0.206268
11447,0.0133336
8054,0.987343
6476,0.991496
9475,0.168756
6370,0.0821431
10895,0.918754
438,0.575777
2584,0.0661114
6416,0.0103562
4120,0.0561554
11113,0.58044
10397,0.194857
7858,0.0152439
4074,0.0204834
3052,0.952983
448,0.124906
57,0.989579
7470,0.961386
7289,0.0628993
3325,0.559486
3356,0.508689
7611,0.56646
8816,0.977455
11670,0.892287
10093,0.0126739
5028,0.173762
4740,0.935139
5765,0.783737
1858,0.383295
3651,0.550739
918,0.990652
8021,0.993288
4232,0.306513
3088,0.00944456
8231,0.102145
552,0.870199
7618,0.0565715
6435,0.190171
9862,0.0610229
7839,0.980721
578,0.0432278
7270,0.132191
5383,0.616543
92,0.801996
3840,0.00109004
6820,0.558615
2429,0.114649
4708,0.14076
4254,0.164145
9730,0.166925
2692,0.987351
9966,0.00137133
12435,0.941841
3241,0.718135
7868,0.127741
10418,0.396749
4106,0.192934
25,0.661542
4323,0.508403
155,0.930983
8086,0.918187
4513,0.122692
7381,0.301883
11078,0.030119
6427,0.329626
8250,0.0953632
5844,0.0466072
4691,0.981402
11873,0.370243
7665,0.950887
5224,0.999318
4259,0.917059
10821,0.851588
3177,0.0111513
3737,0.20501
11365,0.0118637
6262,0.0273322
11897,0.997513
10007,0.0634633
6589,0.852042
5214,0.107571
2598,0.961348
8630,0.307554
2992,0.999627
3057,0.987076
7101,0.237513
2848,0.0304395
1490,0.06973
7953,0.244481
3499,0.0492906
12124,0.00221947
12419,0.100714
8487,0.0117051
9095,0.676888
6019,0.196346
5315,0.799866
6417,0.958532
6246,0.817316
12261,0.00306671
6177,0.987011
3940,0.952498
4886,0.00534103
406,0.0977
4881,0.0716778
3974,0.915785
9191,0.877961
4514,0.110474
9024,0.0197633
2095,0.996938
8741,0.086966
11880,0.7939
8404,0.487256
2098,0.29544
12498,0.9103
8694,0.478982
11166,0.233153
8270,0.190339
5145,0.998058
11797,0.548935
5191,0.977599
5280,0.536362
6915,0.0111272
2250,0.638598
2912,0.979286
4927,0.77123
471,0.194779
9435,0.992217
926,0.00700606
10757,0.65499
7503,0.115535
6113,0.709314
3533,0.0548201
11973,0.172364
3011,0.726571
8386,0.580154
5895,0.885974
29,0.654599
2767,0.998005
8791,0.98809
2175,0.99654
9960,0.544154
8381,0.174258
7096,0.906181
3911,0.0257602
4639,0.663143
7160,0.169512
10065,0.60093
4652,0.985639
1159,0.086209
1236,0.992707
11869,0.528659
8013,0.50338
7062,0.292567
12478,0.311864
7568,0.0497294
1844,0.113377
5636,0.683857
11606,0.92443
5170,0.119985
7295,0.0270239
7254,0.615233
802,0.703537
6510,0.850515
8239,0.160547
7164,0.0324767
11689,0.0415061
1206,0.192141
6085,0.425211
6730,0.00217727
111,0.633202
892,0.133803
3345,0.910054
11080,0.995762
7279,0.876402
41,0.799382
4852,0.9992
9644,0.11313
10512,0.0158881
4784,0.991706
4573,0.68093
5879,0.606748
3682,0.12777
3800,0.639016
11933,0.0291864
3110,0.823349
3442,0.261313
9721,0.00555479
11979,0.968202
8908,0.811323
11169,0.981284
4474,0.0706087
7955,0.0339961
10269,0.933053
1055,0.482071
2765,0.59398
6321,0.952308
2233,0.073223
4723,0.98593
2662,0.148292
4084,0.0143644
9180,0.0156508
6001,0.423159
4604,0.0585574
3568,0.995337
11077,0.00739214
4080,0.91021
1485,0.0852196
11013,0.867077
3926,0.462564
4432,0.705135
8385,0.698824
2997,0.92464
11081,0.845778
2659,0.432577
4251,0.602558
1534,0.238217
2544,0.954621
12238,0.123455
3368,0.169348
11580,0.521252
3401,0.989836
7905,0.913816
6645,0.14785
1645,0.938266
9755,0.273191
9127,0.0901006
12055,0.997806
4988,0.964905
2054,0.980558
12386,0.978814
394,0.97678
3614,0.0439054
8596,0.962302
5612,0.019403
8042,0.151499
8500,0.0217138
11149,0.996837
11143,0.993939
8876,0.0699933
7407,0.720729
11248,0.993613
8900,0.20132
244,0.609473
4818,0.879932
11264,0.17479
10319,0.0415641
11098,0.715418
680,0.538116
12212,0.0176757
3232,0.0114551
917,0.000388964
7554,0.913556
1739,0.673638
9067,0.92128
5042,0.227766
1765,0.0465236
966,0.966134
3865,0.314998
4131,0.814032
2830,0.771202
6221,0.994009
826,0.999574
9873,0.908208
11135,0.0880117
2702,0.934605
8423,0.644752
6697,0.0295188
47,0.134218
7995,0.635361
11106,0.00941955
2784,0.13696
5509,0.776397
2288,0.0598431
5622,0.103014
44,0.729463
2838,0.0218442
4948,0.0528129
9300,0.818294
1383,0.0297532
1922,0.939108
5003,0.994054
5799,0.705656
6958,0.750925
5993,0.857066
5318,0.983299
4281,0.395471
6977,0.258772
11778,0.942857
3914,0.999965
7127,0.882645
8062,0.0179877
11197,0.0356878
2484,0.986184
6722,0.979338
11456,0.0909509
5118,0.964887
4341,0.931259
667,0.95114
3462,0.0418418
2055,0.921112
11705,0.99928
4613,0.551979
3621,0.867543
7038,0.0163094
11243,0.142086
1460,0.14202
2342,0.920287
10339,0.468456
4294,0.942306
6963,0.858293
3096,0.428777
11224,0.897305
1742,0.832721
11937,0.0995948
10180,0.0586877
5043,0.13384
5346,0.156979
7086,0.0572476
8865,0.864281
11334,0.946678
3016,0.995928
2879,0.965039
12206,0.959717
5430,0.663549
7857,0.682065
3273,0.698442
2721,0.979536
276,0.84175
933,0.239304
424,0.999941
907,0.972556
662,0.0106001
7408,0.0502884
10502,0.962765
2328,0.0484488
6237,0.461516
2583,0.864147
2875,0.912702
7580,0.809497
10527,0.899925
1894,0.0181893
10704,0.264887
1673,0.157286
8966,0.986524
6006,0.035497
2577,0.419782
6053,0.299482
11791,0.835181
6600,0.931814
11467,0.166804
3557,0.827917
5353,0.00972875
8163,0.178867
7369,0.232239
4560,0.0291639
11554,0.983465
3463,0.0153203
9437,0.999003
1059,0.621524
11691,0.0784315
945,0.99108
2278,0.0543402
6736,0.0491898
4212,0.0807605
10340,0.448386
5225,0.996719
11324,0.609295
4048,0.00546255
9805,0.0195423
1254,0.0539173
10794,0.194443
10036,0.989945
2984,0.823727
8480,0.0322395
7923,0.148747
6657,0.161276
1150,0.0680454
9298,0.912425
6892,0.500743
5874,0.445597
1166,0.959365
37,0.0107964
9884,0.0765157
9155,0.984278
10908,0.28436
10597,0.0732375
8799,0.932815
4124,0.285561
10538,0.0484333
2234,0.807015
5023,0.127369
3952,0.21207
5749,0.179216
9954,0.99738
6420,0.961042
9859,0.212361
2983,0.0625695
7003,0.01517
6192,0.909668
330,0.186542
11878,0.580483
9333,0.992757
9290,0.963143
3609,0.0324859
1476,0.980431
2063,0.152774
996,0.78705
11744,0.299532
6078,0.993632
4847,0.393754
11515,0.994941
7999,0.696827
2714,0.0586199
8149,0.0173143
2528,0.00308199
7635,0.605453
6553,0.443925
3261,0.78101
11991,0.0246319
4567,0.315094
3292,0.990679
4770,0.0317034
11407,0.76599
5969,0.995175
11397,0.200316
12331,0.0337728
1060,0.0130233
7059,0.807601
8037,0.972751
12403,0.942353
12434,0.127013
3061,0.854891
7043,0.947362
4304,0.997081
2826,0.997265
8797,0.995164
4533,0.0233888
7318,0.569506
931,0.0291595
8806,0.115972
712,0.990361
563,0.0808907
9651,0.987482
1535,0.0118806
2773,0.291317
7027,0.0325635
11275,0.057875
8505,0.976459
3009,0.964091
9837,0.913973
6273,0.832449
3265,0.635788
1003,0.962408
6501,0.099911
6289,0.51707
11366,0.998338
6032,0.000764671
9516,0.887557
3389,0.0462327
7901,0.95013
10580,0.963633
3888,0.271094
9830,0.915735
1346,0.0670415
2219,0.373548
6027,0.170694
8700,0.555665
6780,0.856975
7753,0.0506513
10295,0.0225157
10371,0.637485
1360,0.982945
1496,0.965299
5422,0.336284
3871,0.834971
11329,0.989054
12251,0.83322
5299,0.827546
10816,0.529279
10822,0.977337
2508,0.159989
7700,0.156699
5470,0.482562
4696,0.100838
10755,0.880624
8988,0.292089
10647,0.721064
7366,0.0199794
4657,0.49623
11176,0.924507
10922,0.0157055
9875,0.993271
4899,0.0559016
2871,0.980186
12369,0.799392
8680,0.2473
3522,0.905853
4610,0.000707203
2923,0.939312
2238,0.947632
8760,0.0203073
10546,0.23723
12412,0.921175
7679,0.0517977
8232,0.464657
11339,0.707509
1458,0.069084
4115,0.0781823
1706,0.96242
7534,0.965695
1124,0.235419
618,0.824113
2716,0.630794
10754,0.0537584
3025,0.00247132
9277,0.994806
8527,0.952575
7223,0.0214879
9037,0.145074
11795,0.986313
6989,0.0403169
4014,0.104372
5661,0.0480965
5361,0.944919
268,0.0037779
9999,0.409807
12247,0.807097
6309,0.951688
9463,0.456181
12439,0.775754
5768,0.10004
1325,0.0441888
10982,0.959115
8535,0.0695171
1800,0.998201
4443,0.530158
7837,0.966543
11499,0.0140422
1427,0.994447
11055,0.102446
2866,0.059359
7584,0.850732
9458,0.998772
4149,0.0291863
10504,0.709366
1442,0.959528
2041,0.976263
10258,0.998392
7947,0.862791
4182,0.00294126
5730,0.736921
10927,0.0880981
1859,0.882131
10947,0.0296059
1804,0.0228793
4265,0.875481
11245,0.0929756
8191,0.697066
11879,0.834812
9502,0.0169992
3520,0.228808
890,0.201362
11508,0.00709268
10383,0.19402
7548,0.995802
5996,0.196077
1895,0.899703
8782,0.152708
2465,0.845027
9118,0.965351
4280,0.814123
8729,0.0894791
1080,0.985329
6767,0.581232
9027,0.662202
1545,0.145389
5830,0.411944
7025,0.826511
9044,0.980688
7569,0.770168
10798,0.552722
4665,0.677779
6376,0.0243052
4394,0.783818
2417,0.432096
9494,0.070218
4563,0.0675564
12344,0.539784
8314,0.484738
8003,0.981205
11762,0.233891
6146,0.77663
3562,0.786302
3690,0.733075
6429,0.981124
4876,0.901837
1893,0.037221
11208,0.27683
12378,0.805332
6594,0.0512136
9508,0.291408
1089,0.994534
4188,0.0352494
7099,0.870265
2671,0.855784
1477,0.534958
230,0.0113786
5984,0.995607
10203,0.992892
7557,0.132422
1489,0.0477225
10706,0.729803
7429,0.0360878
1602,0.0670043
2446,0.84282
10393,0.0187198
6879,0.731093
3965,0.0278018
3771,0.749625
7532,0.595394
8820,0.0410178
11043,0.988696
11845,0.186542
12110,0.183668
3655,0.909776
469,0.946924
3021,0.716173
7842,0.394969
11898,0.0639156
8307,0.0326883
3823,0.834456
1345,0.0586755
9514,0.0137295
5160,0.0605921
5153,0.161668
6213,0.0578632
3635,0.00574184
9038,0.966325
8765,0.133552
2112,0.00418049
5550,0.0851642
4449,0.00521134
11137,0.0508432
6508,0.0152174
2481,0.938213
651,0.912151
11779,0.0139457
4553,0.0675551
8912,0.00174427
2314,0.224864
7961,0.0754066
10651,0.965628
5367,0.530381
9735,0.00102009
10414,0.833026
452,0.658672
2993,0.348134
2736,0.0150791
7888,0.145803
9701,0.581914
11452,0.710428
992,0.594732
11363,0.935012
295,0.789369
10870,0.900439
5926,0.893921
9877,0.170583
2828,0.21936
11186,0.764646
2494,0.99749
7281,0.927239
7574,0.194141
10658,0.974945
4209,0.00816485
5941,0.316509
7095,0.0301587
10968,0.976592
6755,0.0308627
8649,0.13168
2147,0.107207
6066,0.203972
3657,0.102698
11293,0.241991
2861,0.486511
5354,0.145404
9572,0.611909
2704,0.988955
8643,0.145842
12038,0.833648
10813,0.136437
11206,0.0238308
1542,0.990471
5579,0.832671
4263,0.243623
12197,0.0266648
7818,0.951271
5390,0.959101
970,0.990751
5796,0.903344
6226,0.994765
370,0.94285
175,0.990292
8035,0.00871283
8815,0.138529
7924,0.0845599
4991,0.000989395
8514,0.0603276
11129,0.00638382
963,0.987821
2072,0.0451808
3248,0.507914
8744,0.00870072
9585,0.875256
979,0.803358
3160,0.9682
10993,0.995645
4641,0.91364
1604,0.100498
895,0.12677
8686,0.820418
7943,0.433938
8919,0.897259
5851,0.0376431
2579,0.984955
6848,0.0207161
10632,0.992997
8774,0.378151
11369,0.0214966
5506,0.771243
8213,0.00230572
1004,0.965937
164,0.834788
11746,0.421141
10773,0.343129
8920,0.722494
3722,0.274445
6986,0.974427
3790,0.680627
5253,0.573848
1517,0.835549
8975,0.658485
4913,0.830082
7474,0.110334
7783,0.466647
7859,0.00592701
5012,0.0214856
8085,0.00159026
7303,0.221345
3097,0.0327066
8355,0.289766
325,0.229735
7023,0.581673
10677,0.405234
78,0.935013
5751,0.978457
4386,0.448936
7308,0.447754
10835,0.0224719
6568,0.00784395
4398,0.0226238
2331,0.041246
9040,0.822162
8938,0.927628
10222,0.974184
4320,0.246886
3556,0.019465
11192,0.0799171
1561,0.0943794
4751,0.0825839
5672,0.210171
6072,0.953638
8644,0.41789
7176,0.403191
9357,0.0827782
6748,0.462007
4072,0.955025
8366,0.268002
5923,0.265201
1304,0.0652621
4383,0.975117
11615,0.00877088
7646,0.932504
8867,0.509784
1935,0.0991574
8120,0.0302054
10358,0.0704279
7914,0.99836
12432,0.991985
6329,0.071409
96,0.0578271
8084,0.177124
8565,0.628365
6632,0.940681
3415,0.83713
1154,0.875688
10661,0.923766
1718,0.0766431
6423,0.0202361
391,0.0152952
